Date,Product,Channel,Platform,Spend,Lead,Clicks,Impressions,CPL,CTR,Conversion_Rate
2025-01-19,Dairy,Facebook,Lead Web,36.88,0.0,0.0,3399,36.88,0.0,0.0
2025-01-19,Life,Facebook,Lead Form,184.42,20.0,0.0,8831,9.221,0.0,2000.0
2025-01-19,Life,Facebook,Lead Web,218.36,0.0,0.0,23917,218.36,0.0,0.0
2025-01-19,Life,Google,Lead Form,36.63,3.0,20.0,201,12.21,9.950248756218906,15.0
2025-01-19,Life,Google,Lead Web,305.97,24.0,311.0,32695,12.748750000000001,0.9512157822296987,7.717041800643088
2025-01-19,Life,Google,Other,367.89,0.0,86.0,746,367.89,11.528150134048257,0.0
2025-01-19,Sucrose,Facebook,Lead Form,73.52,14.0,0.0,5352,5.251428571428571,0.0,1400.0
2025-01-19,Sucrose,Facebook,Lead Web,143.72,0.0,0.0,19495,143.72,0.0,0.0
2025-01-20,Dairy,Facebook,Lead Form,70.02,9.0,0.0,1895,7.779999999999999,0.0,900.0
2025-01-20,Dairy,Facebook,Lead Web,15.44,0.0,0.0,1260,15.44,0.0,0.0
2025-01-20,Life,Facebook,Lead Form,195.68,16.0,0.0,10294,12.23,0.0,1600.0
2025-01-20,Life,Facebook,Lead Web,148.87,0.0,0.0,13997,148.87,0.0,0.0
2025-01-20,Life,Google,Lead Form,28.76,0.0,16.0,213,28.76,7.511737089201878,0.0
2025-01-20,Life,Google,Lead Web,194.98,13.0,266.0,22490,14.998461538461537,1.1827478879502,4.887218045112782
2025-01-20,Life,Google,Other,448.98,7.0,98.0,771,64.14,12.710765239948119,7.142857142857142
2025-01-20,Sucrose,Facebook,Lead Form,67.99,10.0,0.0,5403,6.7989999999999995,0.0,1000.0
2025-01-20,Sucrose,Facebook,Lead Web,82.93,0.0,0.0,10685,82.93,0.0,0.0
2025-01-21,Dairy,Facebook,Lead Form,63.39,8.0,0.0,1975,7.92375,0.0,800.0
2025-01-21,Dairy,Facebook,Lead Web,12.48,0.0,0.0,979,12.48,0.0,0.0
2025-01-21,Life,Facebook,Lead Form,247.48,13.0,0.0,13568,19.036923076923078,0.0,1300.0
2025-01-21,Life,Facebook,Lead Web,107.39,0.0,0.0,10229,107.39,0.0,0.0
2025-01-21,Life,Google,Lead Form,72.89,1.0,25.0,476,72.89,5.2521008403361344,4.0
2025-01-21,Life,Google,Lead Web,220.45,13.0,285.0,24803,16.957692307692305,1.1490545498528404,4.56140350877193
2025-01-21,Life,Google,Other,450.84,0.0,72.0,816,450.84,8.823529411764707,0.0
2025-01-21,Sucrose,Facebook,Lead Form,67.38,19.0,0.0,5305,3.546315789473684,0.0,1900.0
2025-01-21,Sucrose,Facebook,Lead Web,61.87,0.0,0.0,8205,61.87,0.0,0.0
2025-01-22,Dairy,Facebook,Lead Form,50.47,6.0,0.0,2186,8.411666666666667,0.0,600.0
2025-01-22,Dairy,Facebook,Lead Web,22.28,0.0,0.0,1699,22.28,0.0,0.0
2025-01-22,Life,Facebook,Lead Form,313.05,23.0,0.0,17866,13.610869565217392,0.0,2300.0
2025-01-22,Life,Facebook,Lead Web,176.92,0.0,0.0,17898,176.92,0.0,0.0
2025-01-22,Life,Google,Lead Form,66.93,2.0,28.0,692,33.465,4.046242774566474,7.142857142857142
2025-01-22,Life,Google,Lead Web,374.29,22.06,465.0,36372,16.96690843155032,1.27845595513032,4.744086021505376
2025-01-22,Life,Google,Other,691.2900000000001,8.6,124.0,1152,80.3825581395349,10.76388888888889,6.935483870967742
2025-01-22,Sucrose,Facebook,Lead Form,64.6,8.0,0.0,5911,8.075,0.0,800.0
2025-01-22,Sucrose,Facebook,Lead Web,150.94,0.0,0.0,18456,150.94,0.0,0.0
2025-01-23,Dairy,Facebook,Lead Form,62.9,4.0,0.0,2940,15.725,0.0,400.0
2025-01-23,Dairy,Facebook,Lead Web,10.91,0.0,0.0,668,10.91,0.0,0.0
2025-01-23,Life,Facebook,Lead Form,357.29,20.0,0.0,19431,17.8645,0.0,2000.0
2025-01-23,Life,Facebook,Lead Web,476.97,0.0,0.0,49380,476.97,0.0,0.0
2025-01-23,Life,Google,Lead Form,215.01,2.0,45.0,1327,107.505,3.391107761868877,4.444444444444445
2025-01-23,Life,Google,Lead Web,396.33,19.0,436.0,41633,20.859473684210524,1.0472461749093267,4.3577981651376145
2025-01-23,Life,Google,Other,1119.68,4.4,149.0,1308,254.47272727272727,11.391437308868502,2.953020134228188
2025-01-23,Sucrose,Facebook,Lead Form,65.51,7.0,0.0,5910,9.358571428571429,0.0,700.0
2025-01-23,Sucrose,Facebook,Lead Web,197.21,0.0,0.0,23205,197.21,0.0,0.0
2025-01-24,Dairy,Facebook,Lead Form,71.13,3.0,0.0,3383,23.709999999999997,0.0,300.0
2025-01-24,Dairy,Facebook,Lead Web,187.76,0.0,0.0,13367,187.76,0.0,0.0
2025-01-24,Life,Facebook,Lead Form,384.06,20.0,0.0,23483,19.203,0.0,2000.0
2025-01-24,Life,Facebook,Lead Web,622.37,0.0,0.0,65903,622.37,0.0,0.0
2025-01-24,Life,Google,Lead Form,269.27,6.0,49.0,1494,44.87833333333333,3.2797858099062918,12.244897959183673
2025-01-24,Life,Google,Lead Web,322.77,17.52,357.0,29132,18.42294520547945,1.22545654263353,4.907563025210084
2025-01-24,Life,Google,Other,915.46,3.0,139.0,1216,305.15333333333336,11.430921052631579,2.158273381294964
2025-01-24,Sucrose,Facebook,Lead Form,47.1,3.0,0.0,4167,15.700000000000001,0.0,300.0
2025-01-24,Sucrose,Facebook,Lead Web,196.84,0.0,0.0,21747,196.84,0.0,0.0
2025-01-25,Dairy,Facebook,Lead Form,73.92,2.0,0.0,3002,36.96,0.0,200.0
2025-01-25,Dairy,Facebook,Lead Web,458.32,0.0,0.0,33337,458.32,0.0,0.0
2025-01-25,Life,Facebook,Lead Form,401.08,15.0,0.0,23027,26.738666666666667,0.0,1500.0
2025-01-25,Life,Facebook,Lead Web,673.79,0.0,0.0,62448,673.79,0.0,0.0
2025-01-25,Life,Google,Lead Form,173.21,0.0,32.0,1070,173.21,2.990654205607477,0.0
2025-01-25,Life,Google,Lead Web,145.68,8.5,182.0,12291,17.138823529411766,1.4807582784151003,4.670329670329671
2025-01-25,Life,Google,Other,433.33000000000004,3.0,132.0,910,144.44333333333336,14.505494505494507,2.272727272727273
2025-01-25,Sucrose,Facebook,Lead Form,11.29,1.0,0.0,694,11.29,0.0,100.0
2025-01-25,Sucrose,Facebook,Lead Web,211.14,0.0,0.0,23094,211.14,0.0,0.0
2025-01-26,Dairy,Facebook,Lead Form,80.8,4.0,0.0,2990,20.2,0.0,400.0
2025-01-26,Dairy,Facebook,Lead Web,433.56,0.0,0.0,28237,433.56,0.0,0.0
2025-01-26,Life,Facebook,Lead Form,416.65,19.0,0.0,23281,21.928947368421053,0.0,1900.0
2025-01-26,Life,Facebook,Lead Web,659.52,0.0,0.0,52497,659.52,0.0,0.0
2025-01-26,Life,Google,Lead Form,141.58,1.0,21.0,550,141.58,3.8181818181818183,4.761904761904762
2025-01-26,Life,Google,Lead Web,191.21,9.0,229.0,16098,21.245555555555555,1.4225369611131817,3.9301310043668125
2025-01-26,Life,Google,Other,687.84,9.0,131.0,997,76.42666666666668,13.139418254764292,6.870229007633588
2025-01-26,Sucrose,Facebook,Lead Form,7.71,3.0,0.0,450,2.57,0.0,300.0
2025-01-26,Sucrose,Facebook,Lead Web,206.73,0.0,0.0,23014,206.73,0.0,0.0
2025-01-27,Dairy,Facebook,Lead Form,193.6,7.0,0.0,9352,27.657142857142855,0.0,700.0
2025-01-27,Dairy,Facebook,Lead Web,436.47,0.0,0.0,34293,436.47,0.0,0.0
2025-01-27,Life,Facebook,Lead Form,387.21,19.0,0.0,20211,20.379473684210524,0.0,1900.0
2025-01-27,Life,Facebook,Lead Web,594.07,0.0,0.0,54435,594.07,0.0,0.0
2025-01-27,Life,Google,Lead Form,18.68,1.0,7.0,347,18.68,2.0172910662824206,14.285714285714285
2025-01-27,Life,Google,Lead Web,357.93,17.61,458.0,30987,20.325383304940377,1.4780391777196888,3.844978165938864
2025-01-27,Life,Google,Other,346.51,0.0,82.0,994,346.51,8.249496981891348,0.0
2025-01-27,Sucrose,Facebook,Lead Form,15.09,4.0,0.0,918,3.7725,0.0,400.0
2025-01-27,Sucrose,Facebook,Lead Web,194.54,0.0,0.0,24597,194.54,0.0,0.0
2025-01-28,Dairy,Facebook,Lead Form,289.38,6.0,0.0,12612,48.23,0.0,600.0
2025-01-28,Dairy,Facebook,Lead Web,423.26,0.0,0.0,32020,423.26,0.0,0.0
2025-01-28,Life,Facebook,Lead Form,392.45,25.0,0.0,26187,15.698,0.0,2500.0
2025-01-28,Life,Facebook,Lead Web,637.78,0.0,0.0,64689,637.78,0.0,0.0
2025-01-28,Life,Google,Lead Form,8.29,1.0,7.0,268,8.29,2.6119402985074625,14.285714285714285
2025-01-28,Life,Google,Lead Web,206.61,4.0,316.0,22147,51.6525,1.426829818937102,1.2658227848101267
2025-01-28,Life,Google,Other,311.02,1.0,83.0,805,311.02,10.31055900621118,1.2048192771084338
2025-01-28,Sucrose,Facebook,Lead Form,4.24,0.0,0.0,294,4.24,0.0,0.0
2025-01-28,Sucrose,Facebook,Lead Web,202.02,0.0,0.0,26051,202.02,0.0,0.0
2025-01-29,Dairy,Facebook,Lead Form,278.44,5.0,0.0,13332,55.688,0.0,500.0
2025-01-29,Dairy,Facebook,Lead Web,415.35,0.0,0.0,35364,415.35,0.0,0.0
2025-01-29,Life,Facebook,Lead Form,364.63,13.0,0.0,34566,28.048461538461538,0.0,1300.0
2025-01-29,Life,Facebook,Lead Web,393.02,0.0,0.0,39576,393.02,0.0,0.0
2025-01-29,Life,Google,Lead Form,8.64,0.0,4.0,281,8.64,1.4234875444839856,0.0
2025-01-29,Life,Google,Lead Web,186.1,6.0,217.0,19825,31.016666666666666,1.094577553593947,2.7649769585253456
2025-01-29,Life,Google,Other,291.46999999999997,4.0,94.0,640,72.86749999999999,14.6875,4.25531914893617
2025-01-29,Sucrose,Facebook,Lead Form,0.55,1.0,0.0,44,0.55,0.0,100.0
2025-01-29,Sucrose,Facebook,Lead Web,195.72,0.0,0.0,27867,195.72,0.0,0.0
2025-01-30,Dairy,Facebook,Lead Form,299.96,6.0,0.0,14797,49.99333333333333,0.0,600.0
2025-01-30,Dairy,Facebook,Lead Web,258.18,0.0,0.0,17934,258.18,0.0,0.0
2025-01-30,Life,Facebook,Lead Form,373.36,13.0,0.0,33519,28.720000000000002,0.0,1300.0
2025-01-30,Life,Facebook,Lead Web,27.51,0.0,0.0,1922,27.51,0.0,0.0
2025-01-30,Life,Google,Lead Form,44.7,2.0,19.0,652,22.35,2.9141104294478524,10.526315789473683
2025-01-30,Life,Google,Lead Web,102.53,5.0,122.0,9108,20.506,1.339481774264383,4.098360655737705
2025-01-30,Life,Google,Other,126.55000000000001,2.0,42.0,258,63.275000000000006,16.27906976744186,4.761904761904762
2025-01-30,Sucrose,Facebook,Lead Form,3.45,1.0,0.0,248,3.45,0.0,100.0
2025-01-30,Sucrose,Facebook,Lead Web,192.34,0.0,0.0,28979,192.34,0.0,0.0
2025-01-31,Dairy,Facebook,Lead Form,188.5,4.0,0.0,7052,47.125,0.0,400.0
2025-01-31,Dairy,Facebook,Lead Web,43.56,0.0,0.0,2838,43.56,0.0,0.0
2025-01-31,Life,Facebook,Lead Form,252.65,10.0,0.0,18071,25.265,0.0,1000.0
2025-01-31,Life,Facebook,Lead Web,122.15,0.0,0.0,11932,122.15,0.0,0.0
2025-01-31,Life,Google,Lead Form,100.42,2.0,43.0,856,50.21,5.0233644859813085,4.651162790697675
2025-01-31,Life,Google,Lead Web,96.17,5.02,143.0,10235,19.15737051792829,1.3971665852467026,3.5104895104895104
2025-01-31,Sucrose,Facebook,Lead Form,36.31,4.0,0.0,2611,9.0775,0.0,400.0
2025-01-31,Sucrose,Facebook,Lead Web,137.1,0.0,0.0,19167,137.1,0.0,0.0
2025-02-01,Dairy,Facebook,Lead Form,111.02,5.0,0.0,3671,22.204,0.0,500.0
2025-02-01,Dairy,Facebook,Lead Web,25.47,0.0,0.0,1730,25.47,0.0,0.0
2025-02-01,Life,Facebook,Lead Form,241.01,11.0,0.0,16088,21.91,0.0,1100.0
2025-02-01,Life,Facebook,Lead Web,174.03,0.0,0.0,19383,174.03,0.0,0.0
2025-02-01,Life,Google,Lead Form,40.69,3.0,26.0,509,13.563333333333333,5.1080550098231825,11.538461538461538
2025-02-01,Life,Google,Lead Web,182.98,8.0,183.0,14282,22.8725,1.2813331466181208,4.371584699453552
2025-02-01,Life,Google,Other,115.89,0.0,23.0,108,115.89,21.296296296296298,0.0
2025-02-01,Sucrose,Facebook,Lead Form,45.91,5.0,0.0,3926,9.181999999999999,0.0,500.0
2025-02-01,Sucrose,Facebook,Lead Web,135.09,0.0,0.0,22242,135.09,0.0,0.0
2025-02-02,Dairy,Facebook,Lead Form,99.88,6.0,0.0,4276,16.646666666666665,0.0,600.0
2025-02-02,Dairy,Facebook,Lead Web,41.43,1.0,0.0,3386,41.43,0.0,100.0
2025-02-02,Life,Facebook,Lead Form,102.7,6.0,0.0,5592,17.116666666666667,0.0,600.0
2025-02-02,Life,Facebook,Lead Web,256.25,0.0,0.0,27122,256.25,0.0,0.0
2025-02-02,Life,Google,Lead Form,36.59,2.0,10.0,468,18.295,2.1367521367521367,20.0
2025-02-02,Life,Google,Lead Web,129.29,3.01,149.0,14717,42.95348837209303,1.0124345994428212,2.0201342281879193
2025-02-02,Life,Google,Other,285.31,1.0,90.0,644,285.31,13.975155279503104,1.1111111111111112
2025-02-02,Sucrose,Facebook,Lead Form,99.45,18.0,0.0,9192,5.525,0.0,1800.0
2025-02-02,Sucrose,Facebook,Lead Web,132.17,0.0,0.0,22088,132.17,0.0,0.0
2025-02-03,Dairy,Facebook,Lead Form,103.89,9.0,0.0,4565,11.543333333333333,0.0,900.0
2025-02-03,Dairy,Facebook,Lead Web,46.36,0.0,0.0,4445,46.36,0.0,0.0
2025-02-03,Life,Facebook,Lead Form,84.55,8.0,0.0,4540,10.56875,0.0,800.0
2025-02-03,Life,Facebook,Lead Web,223.59,0.0,0.0,28219,223.59,0.0,0.0
2025-02-03,Life,Google,Lead Form,23.04,0.0,8.0,335,23.04,2.3880597014925375,0.0
2025-02-03,Life,Google,Lead Web,84.44,3.0,129.0,11468,28.146666666666665,1.1248692012556678,2.3255813953488373
2025-02-03,Life,Google,Other,369.21,7.0,121.0,665,52.74428571428571,18.195488721804512,5.785123966942149
2025-02-03,Sucrose,Facebook,Lead Form,78.0,10.0,0.0,7454,7.8,0.0,1000.0
2025-02-03,Sucrose,Facebook,Lead Web,132.76,0.0,0.0,22276,132.76,0.0,0.0
2025-02-04,Dairy,Facebook,Lead Form,109.07,8.0,0.0,4174,13.63375,0.0,800.0
2025-02-04,Dairy,Facebook,Lead Web,53.32,0.0,0.0,4521,53.32,0.0,0.0
2025-02-04,Life,Facebook,Lead Form,118.05,11.0,0.0,7940,10.731818181818182,0.0,1100.0
2025-02-04,Life,Facebook,Lead Web,181.53,0.0,0.0,20605,181.53,0.0,0.0
2025-02-04,Life,Google,Lead Form,75.85,2.0,21.0,512,37.925,4.1015625,9.523809523809524
2025-02-04,Life,Google,Lead Web,73.6,3.0,65.0,4964,24.53333333333333,1.3094278807413378,4.615384615384616
2025-02-04,Life,Google,Other,304.41999999999996,1.0,70.0,474,304.41999999999996,14.767932489451477,1.4285714285714286
2025-02-04,Sucrose,Facebook,Lead Form,93.34,19.0,0.0,8197,4.9126315789473685,0.0,1900.0
2025-02-04,Sucrose,Facebook,Lead Web,129.89,0.0,0.0,20532,129.89,0.0,0.0
2025-02-05,Dairy,Facebook,Lead Form,99.0,8.0,0.0,3335,12.375,0.0,800.0
2025-02-05,Dairy,Facebook,Lead Web,61.38,0.0,0.0,5234,61.38,0.0,0.0
2025-02-05,Life,Facebook,Lead Form,126.85,11.0,0.0,8183,11.531818181818181,0.0,1100.0
2025-02-05,Life,Facebook,Lead Web,185.87,0.0,0.0,22191,185.87,0.0,0.0
2025-02-05,Life,Google,Lead Form,71.51,4.0,33.0,501,17.8775,6.58682634730539,12.121212121212121
2025-02-05,Life,Google,Lead Web,66.05,7.0,74.0,5911,9.435714285714285,1.2519032312637455,9.45945945945946
2025-02-05,Life,Google,Other,248.26,2.0,44.0,343,124.13,12.82798833819242,4.545454545454546
2025-02-05,Sucrose,Facebook,Lead Form,96.59,13.0,0.0,8536,7.430000000000001,0.0,1300.0
2025-02-05,Sucrose,Facebook,Lead Web,127.98,0.0,0.0,21911,127.98,0.0,0.0
2025-02-06,Dairy,Facebook,Lead Form,101.97,6.0,0.0,4185,16.995,0.0,600.0
2025-02-06,Dairy,Facebook,Lead Web,40.58,0.0,0.0,3230,40.58,0.0,0.0
2025-02-06,Life,Facebook,Lead Form,109.21,6.0,0.0,7045,18.201666666666664,0.0,600.0
2025-02-06,Life,Facebook,Lead Web,161.19,0.0,0.0,17554,161.19,0.0,0.0
2025-02-06,Life,Google,Lead Form,26.72,1.0,15.0,408,26.72,3.6764705882352944,6.666666666666667
2025-02-06,Life,Google,Lead Web,78.83,11.0,89.0,5970,7.166363636363636,1.4907872696817421,12.359550561797752
2025-02-06,Life,Google,Other,354.75,5.0,76.0,522,70.95,14.559386973180077,6.578947368421052
2025-02-06,Sucrose,Facebook,Lead Form,93.91,11.0,0.0,9776,8.537272727272727,0.0,1100.0
2025-02-06,Sucrose,Facebook,Lead Web,124.25,0.0,0.0,21368,124.25,0.0,0.0
